file,iso,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
eng-x-bible-newsimplified.csv,eng,50000,8.6745487532,8.7264280669,8.8565861515,9.0181918218,8.6746567049,8.6984843036,8.8075277604,8.7672101916,8.6846590938,PBC
pbc-x-bible.csv,pbc,50000,8.6760944464,8.7321142948,8.8750307637,9.0507500806,8.6762039779,8.7003881536,8.8334075459,8.7782384306,8.6867629828,PBC
czt-x-bible.csv,czt,50000,8.6793821114,8.7455152521,8.9222327254,9.1335249511,8.6794963008,8.7047187617,8.8747373705,8.8071944472,8.6882714815,PBC
maj-x-bible.csv,maj,50000,8.6819961514,8.7431808481,8.9006572272,9.0926481302,8.6821067162,8.7065276946,8.8638265982,8.7949298568,8.6902233817,PBC
hne-x-bible.csv,hne,50000,8.6804599362,8.729410579,8.8490886487,8.9995311141,8.6805656296,8.7038920936,8.8093796853,8.7651996389,8.6912497556,PBC
yut-x-bible.csv,yut,50000,8.6835770979,8.7324700328,8.8514874055,9.0012569803,8.6836824866,8.706940638,8.8045138602,8.7678278508,8.6935525954,PBC
poi-x-bible.csv,poi,50000,8.6893911585,8.763718807,8.9598963774,9.1934980215,8.6895047441,8.7146071898,8.9156146001,8.8314664186,8.6935947382,PBC
tlf-x-bible.csv,tlf,50000,8.6886167561,8.744766447,8.8903877773,9.0681552264,8.6887277678,8.7132340578,8.8440953804,8.7930668078,8.7004561708,PBC
bhg-x-bible.csv,bhg,50000,8.6915148668,8.7375945464,8.8487193181,8.9893784954,8.6916193898,8.7146798488,8.8070960715,8.7699934649,8.7024832539,PBC
twi-x-bible.csv,twi,50000,8.6975493877,8.7587196574,8.913167019,9.1026539349,8.6976583858,8.7217346394,8.8679699543,8.8080324398,8.7046244319,PBC
btd-x-bible.csv,btd,50000,8.6962896648,8.7604174593,8.9281587252,9.1305999087,8.6964018878,8.7211890885,8.8768665624,8.8171544202,8.7051803505,PBC
min-x-bible.csv,min,50000,8.6953300152,8.7453193983,8.8682443656,9.0221788288,8.6954362717,8.7188871661,8.8249543653,8.782536477,8.7064139374,PBC
lwo-x-bible.csv,lwo,50000,8.6953808217,8.7434514205,8.860420226,9.0077872112,8.6954861135,8.7187216795,8.8195228791,8.7781335706,8.7078544819,PBC
cha-x-bible-2003.csv,cha,50000,8.7012263657,8.7755684411,8.976041648,9.2127399322,8.7013419276,8.7268769408,8.92381321,8.8469713888,8.7089144245,PBC
azz-x-bible.csv,azz,50000,8.7019438592,8.7897895602,9.0353131584,9.3173241275,8.7020636329,8.7285394343,8.9947984912,8.8824047293,8.7092244716,PBC
ifb-x-bible.csv,ifb,50000,8.703109356,8.7883582059,9.0212830841,9.2918405767,8.7032268126,8.7291911629,8.9779818591,8.8735293557,8.7093730961,PBC
fra-x-bible-darby.csv,fra,50000,8.7021262624,8.7671052471,8.938767232,9.1449723536,8.7022394147,8.7272315597,8.8918692641,8.8260705253,8.7094071154,PBC
jvn-x-bible.csv,jvn,50000,8.6975555117,8.7431013942,8.8499696219,8.9868191862,8.6976578197,8.7202349481,8.8098868121,8.7725961126,8.709442976,PBC
dan-x-bible-frederik.csv,dan,50000,8.70174405,8.7601154914,8.9084581113,9.0905263941,8.7018534397,8.7260101061,8.8662272526,8.8078630657,8.7105684825,PBC
ann-x-bible.csv,ann,50000,8.7021671327,8.7577397457,8.8988381794,9.0725710944,8.7022762856,8.7263753273,8.8593899871,8.8029779209,8.7137701244,PBC
tpt-x-bible.csv,tpt,50000,8.7097431261,8.8002145321,9.0503807793,9.3379539029,8.709862078,8.7361596539,9.0090150025,8.8935603784,8.7156685132,PBC
kyu-x-bible.csv,kyu,50000,8.7086776717,8.7831351628,8.9832717599,9.2198214792,8.7087929437,8.7342646371,8.9374601923,8.8541120238,8.7170405054,PBC
tzo-x-bible-newworld.csv,tzo,50000,8.7128105146,8.779607295,8.9515281251,9.1597144548,8.7129214716,8.737436283,8.9089106937,8.8364749117,8.71988644,PBC
kss-x-bible.csv,kss,50000,8.7073385281,8.7540818474,8.8657904352,9.0076375459,8.7074423398,8.730350528,8.8249854739,8.7860943685,8.720379599,PBC
mox-x-bible.csv,mox,50000,8.7111323796,8.7687536196,8.9155127144,9.0954754846,8.7112419753,8.7354404879,8.8676778638,8.8161992138,8.720479299,PBC
cbv-x-bible.csv,cbv,50000,8.7105131206,8.7610507279,8.8845492777,9.0394048556,8.7106189328,8.7339731768,8.8388441688,8.7980846221,8.7211888286,PBC
dts-x-bible.csv,dts,50000,8.7090346702,8.7624865215,8.8970902483,9.0636358622,8.7091430386,8.7330651138,8.8594285255,8.8050186043,8.7217562252,PBC
plg-x-bible.csv,plg,50000,8.7136311214,8.7904257785,8.9990819216,9.2440303452,8.7137475533,8.7394762313,8.9496641311,8.8656975138,8.7220562928,PBC
ilo-x-bible-popular.csv,ilo,50000,8.7166510259,8.8152592319,9.089943286,9.4018488518,8.7167712915,8.7433638635,9.0412252359,8.9195034353,8.7221843244,PBC
ian-x-bible.csv,ian,50000,8.7146349195,8.7708134644,8.91510669,9.0916804614,8.7147451789,8.739084933,8.8670292834,8.8180597805,8.7253597158,PBC
nno-x-bible-1978.csv,nno,50000,8.7144663155,8.7685818065,8.9056900237,9.0747361273,8.7145752772,8.7386271963,8.8577320639,8.8124101518,8.7261421746,PBC
nob-x-bible-newworld.csv,nob,50000,8.7159016087,8.7712001096,8.9120347055,9.0851322846,8.716011072,8.7401754854,8.8671105112,8.8166417094,8.7265001723,PBC
eng-x-bible-common.csv,eng,50000,8.7164184628,8.7629742318,8.8715350853,9.0106557566,8.7165203824,8.7390142969,8.8314542709,8.7926322575,8.7265011539,PBC
btx-x-bible.csv,btx,50000,8.7156826692,8.7681390609,8.8975827199,9.0590282945,8.7157893548,8.7393398312,8.8536811666,8.8076753283,8.7267563845,PBC
spa-x-bible-nuevadehoi.csv,spa,50000,8.7181652458,8.7859430588,8.9655198027,9.1802652659,8.7182788601,8.7433761291,8.9136429457,8.8480793802,8.7272471772,PBC
kmo-x-bible.csv,kmo,50000,8.7149972753,8.7655348826,8.8934244707,9.0515759303,8.7151060155,8.7390981444,8.8491958426,8.8062939535,8.728514209,PBC
nld-x-bible-1951.csv,nld,50000,8.7189093861,8.7784205565,8.9315342381,9.1182413817,8.7190199422,8.7434327489,8.8833592242,8.8287831761,8.7288793718,PBC
ljp-x-bible.csv,ljp,50000,8.7208557575,8.7724609591,8.8987759666,9.0568897831,8.7209617577,8.7443598433,8.8564242696,8.8104900021,8.7322515577,PBC
chz-x-bible.csv,chz,50000,8.7228519094,8.7677341521,8.8716578793,9.0054152604,8.7229532048,8.7453064258,8.8367808704,8.7956675355,8.7354861387,PBC
dad-x-bible.csv,dad,50000,8.7233870176,8.7666822958,8.8674333402,8.996900362,8.7234887016,8.7459187344,8.8276734447,8.7940766701,8.7368588166,PBC
plt-x-bible-1865.csv,plt,50000,8.7293275381,8.792791693,8.9554338386,9.1532477256,8.7294379765,8.7538326407,8.9146644021,8.8461421058,8.7383030646,PBC
naq-x-bible.csv,naq,50000,8.7335123943,8.8038726314,8.9866713066,9.2061360883,8.7336244759,8.7583888832,8.9345752118,8.865539222,8.7389194614,PBC
efi-x-bible-newworld.csv,efi,50000,8.7289724872,8.7842709881,8.9227158971,9.0938388543,8.7290805684,8.7529412736,8.8739254954,8.8277754026,8.7394572314,PBC
nld-x-bible-newworld.csv,nld,50000,8.7311937379,8.7890746629,8.9366129085,9.1173116067,8.7313034569,8.7555284553,8.8909065361,8.8368987061,8.7411168788,PBC
cme-x-bible.csv,cme,50000,8.7331500492,8.7850149359,8.9111445273,9.0693635694,8.7332555393,8.7565428489,8.8698766852,8.8225632996,8.7442020014,PBC
zty-x-bible.csv,zty,50000,8.7349398676,8.7963698225,8.9548361887,9.1473334567,8.7350508196,8.7595525345,8.9073128547,8.8488696889,8.7445764361,PBC
nob-x-bible-1985.csv,nob,50000,8.7340315282,8.7863436504,8.9136259574,9.0732670876,8.7341370467,8.7574327389,8.8765760449,8.8242486261,8.7458723034,PBC
ibo-x-bible.csv,ibo,50000,8.7367560983,8.796483673,8.9480580507,9.1336994293,8.7368655272,8.7610313591,8.9062029056,8.8453292586,8.7478801339,PBC
eng-x-bible-newliving.csv,eng,50000,8.7389019329,8.7884729345,8.9050500301,9.0534780929,8.7390046683,8.7616842815,8.8669293812,8.8209858608,8.7483624994,PBC
sll-x-bible.csv,sll,50000,8.7339428434,8.7720877003,8.8579401148,8.9701025913,8.7340418631,8.755870194,8.8220400392,8.7937507431,8.7509628839,PBC
kue-x-bible.csv,kue,50000,8.7393585483,8.7834184548,8.8854025204,9.0165475668,8.7394598981,8.7618182828,8.8462307227,8.8108997992,8.7509755437,PBC
nia-x-bible.csv,nia,50000,8.7441382657,8.8032454815,8.9509315755,9.1328535981,8.7442464065,8.7681277857,8.9054995124,8.8496833503,8.751337612,PBC
nob-x-bible-2011.csv,nob,50000,8.7397406111,8.7921537219,8.9196518566,9.0795122336,8.7398461375,8.7631431586,8.880774947,8.8301338573,8.7516458535,PBC
spa-x-bible-reinavaleracontemporanea.csv,spa,50000,8.744903601,8.8133306268,8.993467739,9.2090587849,8.7450167432,8.7700103151,8.9431878792,8.8752119563,8.7542842846,PBC
vie-x-bible-1926compounds.csv,vie,50000,8.7360335546,8.7726924356,8.8548229059,8.9624169735,8.7361322007,8.7578718189,8.8162833138,8.7931888242,8.7548752022,PBC
ubr-x-bible.csv,ubr,50000,8.7480272874,8.8088513104,8.9646783961,9.1543939116,8.7481376806,8.7725141898,8.9126260959,8.8599900633,8.7553153898,PBC
tha-x-bible-standard2011.csv,tha,50000,8.7386053028,8.7774570802,8.8662138445,8.9813386422,8.7387055134,8.7607936066,8.8257947845,8.8006698806,8.7553378122,PBC
pdt-x-bible.csv,pdt,50000,8.7443403874,8.7938104003,8.914737703,9.0663062243,8.7444462555,8.7678072992,8.8687586735,8.8301549547,8.7557000402,PBC
por-x-bible-almeidarevista.csv,por,50000,8.7539052007,8.822476496,9.0031561783,9.219110552,8.7540184917,8.7790435351,8.9515111685,8.884719415,8.7615967205,PBC
bku-x-bible.csv,bku,50000,8.7547650471,8.8039898019,8.9222365787,9.0715161552,8.7548694742,8.7779163423,8.885731572,8.8383851651,8.7678364383,PBC
mqy-x-bible.csv,mqy,50000,8.7572487457,8.8118980338,8.948887121,9.1180623873,8.7573569623,8.7812439618,8.9023603327,8.8550939962,8.7693553636,PBC
mva-x-bible.csv,mva,50000,8.7640120397,8.8376471946,9.0297671167,9.2590870246,8.7641247396,8.7890283472,8.9826715979,8.9031384285,8.7702126503,PBC
vie-x-bible-bd2011.csv,vie,50000,8.7545936347,8.785048927,8.8433350996,8.9249144778,8.7546815886,8.7740632908,8.8172807367,8.7938562329,8.7702376043,PBC
vie-x-bible-revised2010.csv,vie,50000,8.7536457447,8.7824996455,8.836406073,8.9126509332,8.7537322278,8.772783894,8.8095245951,8.7897712192,8.77029071,PBC
rmy-x-bible.csv,rmy,50000,8.7608706184,8.8120574384,8.9345328261,9.0889369099,8.760974902,8.7839932138,8.8907391475,8.8475548761,8.7704510078,PBC
nmz-x-bible.csv,nmz,50000,8.7632858827,8.8199405169,8.9592841905,9.1323600418,8.7633925923,8.7869558868,8.9196862391,8.8625134803,8.7735180334,PBC
bhp-x-bible.csv,bhp,50000,8.7647979529,8.8222460694,8.9656832495,9.1425404573,8.7649060107,8.7887640316,8.9178270255,8.8673108084,8.7758637255,PBC
klt-x-bible.csv,klt,19678,8.7416698169,8.8136286126,8.9257598429,9.0827023216,8.7418741216,8.7699603785,8.8893082244,8.8191510891,8.7780288967,PBC
sim-x-bible.csv,sim,50000,8.7665728524,8.8133594526,8.9253059853,9.0669485169,8.7666769576,8.7896429583,8.8844520262,8.845719216,8.7800062802,PBC
msa-x-bible-leydekker.csv,msa,50000,8.7702568104,8.8258149964,8.9608496072,9.1294454763,8.770362528,8.7937056921,8.9171101603,8.8662084934,8.7806306978,PBC
chq-x-bible.csv,chq,50000,8.7732011254,8.8511355115,9.062163906,9.3092738229,8.7733174942,8.799030324,9.0125974252,8.9272900775,8.7823721341,PBC
xtd-x-bible.csv,xtd,50000,8.7767552886,8.8297454775,8.9584300677,9.1194118322,8.7768608651,8.8001656334,8.9154570714,8.8681606516,8.7873503004,PBC
plw-x-bible.csv,plw,50000,8.7777461157,8.8509628891,9.0463771762,9.2776293204,8.777860858,8.8032107656,8.9950317244,8.9198170346,8.7884727776,PBC
vie-x-bible-newworld.csv,vie,50000,8.773435424,8.8020440667,8.8543890491,8.929080389,8.7735206598,8.7923007379,8.8307803777,8.8083480517,8.7907423308,PBC
sxn-x-bible-sangir.csv,sxn,50000,8.7815615915,8.8562643407,9.0530170877,9.2866365743,8.7816752355,8.8067864343,9.002283981,8.9243895271,8.7908279664,PBC
cpa-x-bible.csv,cpa,50000,8.7895840592,8.8599298694,9.0429879631,9.2622288597,8.789696402,8.8145155068,8.997079728,8.9220254917,8.7977014208,PBC
maa-x-bible-sanjeronimo.csv,maa,50000,8.7932698648,8.8660105487,9.0576953382,9.285591304,8.7933834703,8.8184828004,9.0152606828,8.9323829274,8.8017613369,PBC
tha-x-bible-standard1971.csv,tha,50000,8.7853983543,8.8246829403,8.9128162043,9.0277041952,8.7854973391,8.8073166686,8.8721293151,8.8469112528,8.8025960995,PBC
bqp-x-bible.csv,bqp,50000,8.794865923,8.8544203743,9.001641554,9.1833534798,8.7949733013,8.8186862452,8.9605607405,8.9000402265,8.8036851744,PBC
bhl-x-bible.csv,bhl,50000,8.7890248435,8.8399519785,8.9667182163,9.1240213696,8.7891323792,8.812858264,8.9231745884,8.8794473466,8.8042130225,PBC
zac-x-bible.csv,zac,50000,8.7911873182,8.8402100957,8.955934468,9.1027548775,8.79129049,8.8140587145,8.9147126804,8.8728918496,8.8042221373,PBC
abt-x-bible-wosera.csv,abt,50000,8.7910311501,8.837009841,8.9446252387,9.0819589941,8.7911335344,8.8137204713,8.9058110532,8.8668296497,8.8049102941,PBC
gdr-x-bible.csv,gdr,50000,8.7918584286,8.8437377423,8.9711628693,9.1300052057,8.7919648848,8.8154586607,8.9316721038,8.8825370101,8.8063807163,PBC
urd-x-bible-revised2010.csv,urd,50000,8.7960014367,8.8502756241,8.981747976,9.1460529237,8.7961069241,8.8193938946,8.9359841138,8.8894445236,8.807432087,PBC
tha-x-bible-newcontemporary.csv,tha,50000,8.796823113,8.8368579004,8.9263458631,9.0430823266,8.7969218595,8.8186924164,8.8884368517,8.8592556693,8.8131561768,PBC
vie-x-bible-1926nocompounds.csv,vie,50000,8.7955702359,8.8282184246,8.8944382292,8.9846432934,8.795662058,8.8158898885,8.8578581953,8.8408381545,8.8145736181,PBC
vmy-x-bible.csv,vmy,50000,8.8094185445,8.8814811617,9.0667004139,9.2889491008,8.8095299756,8.8341503772,9.0217863868,8.9433484864,8.8159625037,PBC
cym-x-bible-morgan1804.csv,cym,50000,8.8172750071,8.8893809052,9.0765605653,9.300183903,8.8173873512,8.842206966,9.0232233947,8.9529071029,8.8244774315,PBC
ifk-x-bible.csv,ifk,50000,8.8158426151,8.8780371983,9.0309216091,9.2194708959,8.8159496904,8.8396008071,8.9890811083,8.9250956269,8.8251791753,PBC
kzf-x-bible.csv,kzf,50000,8.8137550209,8.8659661544,8.9887765902,9.1443290325,8.8138580607,8.8366058868,8.950881851,8.9005058044,8.8256520872,PBC
gbo-x-bible.csv,gbo,50000,8.8110174501,8.852942168,8.9468839151,9.0690777604,8.8111164691,8.8329529263,8.9083611989,8.8766423982,8.8257510585,PBC
vut-x-bible.csv,vut,50000,8.8146602904,8.8815003517,9.0539706261,9.2617659303,8.814771743,8.839389028,9.0118146715,8.939178052,8.8260816459,PBC
mco-x-bible.csv,mco,50000,8.8187747497,8.9160123955,9.1844022299,9.4896554109,8.8188942702,8.8453184172,9.1386454525,9.0170805719,8.8280894217,PBC
mti-x-bible.csv,mti,50000,8.8168965479,8.864866158,8.9766326366,9.1190742556,8.8169987536,8.8395500806,8.9353596397,8.8956896004,8.828119627,PBC
kmr-x-bible.csv,kmr,50000,8.8194543059,8.8743777061,9.0048351746,9.1689507327,8.8195582756,8.8425146264,8.9628479202,8.911897368,8.8302003737,PBC
vie-x-bible-banphothong.csv,vie,50000,8.8126009303,8.8409354609,8.8919915634,8.9651212988,8.8126854272,8.831295006,8.8635818411,8.8466267072,8.8306461845,PBC
dan-x-bible-newworld.csv,dan,50000,8.820303469,8.8797280778,9.0284381544,9.2109803552,8.8204119256,8.8443587377,8.9808712907,8.9268460268,8.8312921032,PBC
hin-x-bible-latin.csv,hin,50000,8.8202766635,8.874824963,9.0082287437,9.174119191,8.8203830066,8.8438557447,8.9608205996,8.9153457717,8.8321855684,PBC
bre-x-bible.csv,bre,50000,8.8233752781,8.8815447422,9.0218287982,9.1966891004,8.823480635,8.8467468359,8.9779994212,8.9231895482,8.832661915,PBC
swe-x-bible-newworld.csv,swe,50000,8.8261783454,8.8864685712,9.0375848937,9.222806535,8.8262869802,8.8502746311,8.9915241749,8.9345105474,8.8368571613,PBC
ewe-x-bible-newworld.csv,ewe,50000,8.8258976112,8.8847739958,9.0285157152,9.2067780179,8.8260039733,8.8494921942,8.9870116932,8.9283933542,8.8373112015,PBC
nwi-x-bible.csv,nwi,50000,8.825937761,8.8837609782,9.0265661602,9.2030069162,8.8260450379,8.8497304745,8.9839517293,8.9279621198,8.8388366403,PBC
aon-x-bible.csv,aon,50000,8.8307898499,8.9033862643,9.0923855178,9.3177682822,8.8309024911,8.8557876961,9.0414226318,8.9678572137,8.8392199031,PBC
hin-x-bible-bsi.csv,hin,50000,8.8290904418,8.8817343839,9.0089482092,9.1681014979,8.829195744,8.8524356768,8.9620906819,8.9195214825,8.8416147015,PBC
gkp-x-bible.csv,gkp,50000,8.838554278,8.8979788867,9.0467563002,9.2291965484,8.8386628301,8.8626290495,8.9944201767,8.945225901,8.8509026975,PBC
aia-x-bible.csv,aia,50000,8.8358976756,8.8793372233,8.9774225947,9.1044107949,8.835997337,8.8579787942,8.9441901438,8.9045706158,8.8510393055,PBC
yva-x-bible.csv,yva,50000,8.8379585277,8.881816457,8.9792057204,9.1061141982,8.8380569579,8.8597720658,8.94546324,8.9059171752,8.852467211,PBC
myb-x-bible.csv,myb,50000,8.8430290481,8.8978370327,9.0299766876,9.1949903555,8.8431343142,8.8663705482,8.9827761465,8.9370455661,8.8540557332,PBC
nob-x-bible-1988.csv,nob,50000,8.8433933901,8.8955612428,9.0186739032,9.1741717117,8.8434967889,8.8663198576,8.9755637989,8.9305243619,8.8570022789,PBC
nch-x-bible.csv,nch,50000,8.8524939901,8.9303273876,9.1310768473,9.3699527916,8.8526061356,8.8773895915,9.0845458969,8.9981966207,8.8602602072,PBC
ncl-x-bible.csv,ncl,50000,8.850438621,8.9262666724,9.1230821632,9.35723113,8.850551193,8.8754257537,9.0778766954,8.9933048378,8.8602707683,PBC
nld-x-bible-2007.csv,nld,50000,8.8486639011,8.9020291907,9.028528753,9.1878293141,8.8487677116,8.8716835463,8.9877988291,8.9383116729,8.8607424164,PBC
maa-x-bible-sanantonio.csv,maa,50000,8.8529309827,8.9421183901,9.1821607058,9.459770025,8.8530477002,8.8788469142,9.1350211113,9.0292104446,8.8611644231,PBC
yuj-x-bible.csv,yuj,50000,8.847923842,8.8974371358,9.0162684842,9.165605603,8.8480285125,8.871119969,8.9712453027,8.9322770634,8.8624759137,PBC
iws-x-bible.csv,iws,50000,8.8577235009,8.9353404941,9.1405936969,9.3823036152,8.8578379408,8.8831224994,9.083391798,9.0074226323,8.8658157679,PBC
sml-x-bible.csv,sml,50000,8.8563468579,8.920893034,9.0813430247,9.2777013528,8.8564550537,8.8803541022,9.0420358752,8.9714340498,8.8686950036,PBC
huv-x-bible.csv,huv,50000,8.8576766872,8.9098445398,9.032349223,9.1872474123,8.8577797515,8.8805282328,8.990343174,8.9443597966,8.8701365914,PBC
urd-x-bible-international.csv,urd,50000,8.8598250527,8.905414216,9.0052041015,9.1357157524,8.8599225448,8.8814373064,8.9694126761,8.9293357062,8.8734436576,PBC
nhe-x-bible.csv,nhe,50000,8.8696512454,8.9502401904,9.1584067945,9.4050615093,8.8697637425,8.8946266553,9.1094330039,9.0210385042,8.8771705817,PBC
ind-x-bible-terjemahanlama.csv,ind,50000,8.8676667576,8.9212195975,9.0460395557,9.2041388703,8.867769295,8.8904063899,9.0052489945,8.9559011215,8.8794460629,PBC
spa-x-bible-hablahoi-latina.csv,spa,50000,8.8714202751,8.9376976853,9.1035586463,9.3053226628,8.8715292526,8.8955993996,9.0493072684,8.9907704531,8.8817388393,PBC
nld-x-bible-2004.csv,nld,50000,8.8707792643,8.9299441879,9.0723603015,9.2495815363,8.8708846079,8.8941477149,9.0301619235,8.9722337854,8.8820271279,PBC
msa-x-bible-shellabear.csv,msa,50000,8.872110307,8.9301932094,9.0695521098,9.2432470378,8.8722153855,8.8954169336,9.0248238798,8.9713478938,8.88324061,PBC
fra-x-bible-kingjames.csv,fra,50000,8.8758481359,8.9436980836,9.1161027537,9.3242917517,8.8759584901,8.9003330318,9.064075132,9.0002966883,8.8853303505,PBC
deu-x-bible-elberfelder1871.csv,deu,50000,8.878707687,8.9407435738,9.0934611943,9.28113484,8.8788150845,8.9025312641,9.0445239232,8.9881445975,8.886501602,PBC
zas-x-bible.csv,zas,50000,8.8759215883,8.9376400821,9.087405806,9.2727098775,8.8760277209,8.8994682589,9.047362459,8.9828764386,8.886957863,PBC
dah-x-bible.csv,dah,50000,8.8726731383,8.9153047767,9.0088751345,9.1312148611,8.8727708191,8.8943133425,8.9725837653,8.9379273846,8.8874454379,PBC
hak-x-bible.csv,hak,50000,8.8795791074,8.9333339246,9.0548169464,9.2104760854,8.8796793269,8.9018095955,9.0143671846,8.9649971234,8.8884076368,PBC
ell-x-bible-newworld.csv,ell,50000,8.8796402612,8.9518327211,9.1352762189,9.3557988929,8.879750871,8.9041880647,9.082095209,9.012290801,8.8888984925,PBC
deu-x-bible-freebible.csv,deu,50000,8.8819383123,8.944003053,9.0966103051,9.2842052074,8.8820456212,8.905742273,9.0477920833,8.9912858321,8.8897407901,PBC
por-x-bible-newworld2015.csv,por,35820,8.8777236572,8.9538860336,9.1210735979,9.3290485278,8.8778636677,8.9039860999,9.0719238647,8.9976892677,8.8921814653,PBC
urd-x-bible-devanagari.csv,urd,50000,8.8804469313,8.9283732606,9.0345281368,9.1723280818,8.8805454226,8.9022834206,8.9975910939,8.9546662139,8.8939464522,PBC
gyr-x-bible-1985.csv,gyr,50000,8.8806467881,8.9390182294,9.0801294678,9.2555048349,8.8807524608,8.9040853715,9.040116299,8.9812500867,8.894357133,PBC
bao-x-bible.csv,bao,50000,8.8860989183,8.9511067568,9.1118828906,9.3084353632,8.8862068896,8.9100533963,9.0657571263,9.0015774815,8.8944703868,PBC
laj-x-bible.csv,laj,50000,8.8829658496,8.9372111832,9.0635180653,9.2233214603,8.8830683984,8.9057079553,9.0205366744,8.9723222408,8.8947734958,PBC
zpu-x-bible.csv,zpu,50000,8.8871437549,8.956912487,9.1318421755,9.3436740592,8.8872531008,8.9114094045,9.0838523878,9.0132603669,8.8962966959,PBC
mhl-x-bible.csv,mhl,50000,8.8848322812,8.9410829609,9.07385982,9.2407107702,8.8849359596,8.9078278933,9.03523604,8.9790346132,8.8964915205,PBC
nhw-x-bible.csv,nhw,50000,8.8888810085,8.968157101,9.1712496777,9.412824969,8.8889927462,8.9136866751,9.1230546913,9.0363753386,8.8967479194,PBC
apy-x-bible.csv,apy,50000,8.8833739932,8.9451501948,9.0971970737,9.2841819017,8.8834813306,8.9071846312,9.0527812068,8.9922809062,8.8968339297,PBC
swe-x-bible-nyalevande.csv,swe,50000,8.8843103226,8.9373005115,9.0600943037,9.2159946209,8.8844124107,8.906949306,9.0206608141,8.9710338023,8.8972610778,PBC
deu-x-bible-elberfelder1905.csv,deu,50000,8.8906602146,8.9534895836,9.108146516,9.2979714751,8.8907676773,8.9144989022,9.0586250284,9.001560732,8.8984792583,PBC
mek-x-bible.csv,mek,50000,8.8863252476,8.9455767329,9.08866808,9.2663385564,8.8864309135,8.9097633003,9.0489241202,8.9883950635,8.8985116187,PBC
pan-x-bible-newworld.csv,pan,50000,8.886564709,8.9357750369,9.0464171767,9.189021954,8.8866643582,8.9086586369,9.0107078983,8.9641805617,8.8997458995,PBC
mad-x-bible.csv,mad,50000,8.8927028496,8.9472655761,9.0713978262,9.2297813661,8.8928036617,8.9150636625,9.028695482,8.9801817173,8.902642044,PBC
deu-x-bible-tafelbibel.csv,deu,50000,8.8979266224,8.961477339,9.1178558988,9.3095870318,8.8980341289,8.9217754462,9.0669676176,9.0101311131,8.9051809251,PBC
tlb-x-bible.csv,tlb,50000,8.9040088491,8.9913063261,9.2147708732,9.4781192552,8.9041210878,8.9289322812,9.1634353562,9.0669736146,8.9084992355,PBC
bus-x-bible.csv,bus,50000,8.9001948612,8.9617690855,9.1095450789,9.2929603099,8.9003001769,8.9235596483,9.0692399962,9.0056288653,8.9090099655,PBC
bvr-x-bible.csv,bvr,50000,8.8968093691,8.9493811764,9.0699653696,9.2236329509,8.896910695,8.9192789469,9.0330662301,8.9818462644,8.9091317362,PBC
cym-x-bible-colloquial2013.csv,cym,50000,8.9012360873,8.9527547273,9.0708654929,9.2214063501,8.9013373991,8.9236977251,9.0242312859,8.9845614093,8.9125154679,PBC
kmk-x-bible.csv,kmk,50000,8.910371,8.9840061549,9.1674680428,9.389256526,8.9104800335,8.9345735035,9.1304264162,9.0427203375,8.9197265942,PBC
mcn-x-bible.csv,mcn,50000,8.9078134433,8.9678872648,9.1140136029,9.294514217,8.9079198504,8.9314130189,9.057792135,9.0123504049,8.9197380473,PBC
kje-x-bible.csv,kje,50000,8.9104435038,8.951964267,9.0412432285,9.1588842402,8.9105397512,8.9317634026,9.0078192902,8.972505876,8.9281503806,PBC
swg-x-bible.csv,swg,50000,8.9181354003,8.9793489508,9.1290194225,9.3133456058,8.918242274,8.9418403048,9.0821619047,9.02533939,8.9295651941,PBC
deu-x-bible-meister.csv,deu,50000,8.9202452742,8.9848924389,9.1417049728,9.3347808115,8.9203516729,8.9438522393,9.0937716351,9.0325489462,8.9303700141,PBC
mig-x-bible.csv,mig,50000,8.9273413243,8.9971677643,9.1661577092,9.373279461,8.9274478292,8.9509796333,9.1234046733,9.0485933849,8.933474579,PBC
fra-x-bible-davidmartin.csv,fra,50000,8.9265055234,8.9936774045,9.1614172472,9.3650557442,8.9266144923,8.9506815812,9.1103992714,9.047392833,8.936702566,PBC
trn-x-bible.csv,trn,50000,8.9309229706,9.0305122093,9.2866665669,9.5841974686,8.9310363565,8.956111251,9.2640979593,9.1187991585,8.9368999112,PBC
ind-x-bible-easy2005.csv,ind,50000,8.9267503606,8.9811832445,9.1067279172,9.2658188464,8.9268523078,8.9493574275,9.063298593,9.0155652249,8.9391237084,PBC
hin-x-bible-easy.csv,hin,50000,8.9253147578,8.9775691721,9.0998155959,9.2541288489,8.9254177286,8.9481402896,9.05073511,9.011980417,8.9404285855,PBC
mur-x-bible.csv,mur,50000,8.9330844514,8.9905469949,9.1258497826,9.2954502914,8.9331881427,8.956081535,9.0835718801,9.0292637085,8.9445744834,PBC
ell-x-bible-modern2009.csv,ell,50000,8.9375841993,9.0173075272,9.2204907245,9.4620920492,8.9376956358,8.9623217167,9.1715839681,9.0852614556,8.9459994934,PBC
nnh-x-bible.csv,nnh,50000,8.9319232632,8.9746126094,9.0668296323,9.18789492,8.9320199347,8.9533382711,9.0295342033,8.9961576529,8.9497945386,PBC
mil-x-bible.csv,mil,50000,8.9432804871,9.0072351582,9.1607901165,9.3504993977,8.9433861011,8.9667117545,9.1128458767,9.053137432,8.9517920655,PBC
